Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,1427,233,1,0,1,186,8,8,255,63.3871,9.29032,0,25.3882,4.72894,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,1172.92,216.236,1,0,1,705,15,8,255,139.529,20.9574,0,66.5579,11.0863,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,1359,197,1,0,1,1017,19,10,255,146.058,21.9833,0,71.2777,11.8399,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,1124.83,185.865,1,0,1,598,14,8,255,147.037,22.1171,0,70.1314,11.6836,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,1211.9,167.2,1,0,1,730,16,10,255,158.208,23.8342,0,71.8431,11.9399,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,1125,157,1,0,1,130,7,8,255,40.7231,5.83846,0,12.9177,2.83891,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_G.png", 1,1046.36,1580.89,1,0,2,1147,22,86,255,108.998,197.374,0,32.5765,57.9552,1, "2021-07-09 [오전 11:01:43]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_G.png", 1,1026.38,1563.92,1,0,2,543,13,86,255,112.247,203.295,0,29.6388,52.6743,1, "2021-07-09 [오전 11:01:43]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_G.png", 1,937.697,1047.84,1,0,2,727,18,88,255,61.4759,111.514,0,20.966,37.0769,1, "2021-07-09 [오전 11:01:43]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_G.png", 1,928.5,1022,1,0,2,870,17,86,255,108.545,196.569,0,36.1703,64.4125,1, "2021-07-09 [오전 11:01:43]: no comment"
