Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1390.75,1521.25,1,0,1,521,13,86,255,30.8791,56.2418,0,2.99008,4.58755,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,772.75,1487.25,1,0,1,723,15,86,255,121.928,220.712,0,28.5817,50.6729,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,403.06,1460.53,1,0,1,434,12,86,255,31.924,58.1452,0,6.16245,10.2912,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1387.5,1442.5,1,0,1,580,14,86,255,103.007,186.559,0,35.0636,62.448,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1342.5,1441,1,0,1,893,17,86,255,125.331,226.754,0,32.0744,57.0657,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1303.5,1431.5,1,0,1,764,16,86,255,99.8312,180.865,0,35.1357,62.5806,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1520,1414,1,0,1,588,14,86,255,110.935,200.842,0,36.0875,64.3145,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,186.5,1406.5,1,0,1,522,13,86,255,39.5153,71.8621,0,10.8345,18.8002,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,973.7,1394.4,1,0,1,549,14,88,255,50.9745,92.6102,0,15.3111,26.9418,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1517.5,1369.5,1,0,1,175,8,88,255,41.1943,74.92,0,8.83596,15.2289,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,515,1371,1,0,1,536,13,86,255,88.5466,160.448,0,36.4505,65.0154,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1200,1366,1,0,1,493,13,88,255,83.2819,150.986,0,33.8344,60.304,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,486,1338.5,1,0,1,240,9,88,255,36.4292,66.35,0,7.93926,13.4978,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1476.4,1342.7,1,0,1,660,14,86,255,122.624,221.859,0,34.7341,61.8563,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1098.5,1326.5,1,0,1,740,16,86,255,123.877,224.141,0,34.5415,61.4954,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,250,1321.5,1,0,1,592,14,86,255,75.2196,136.432,0,30.8697,55.0133,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1034.5,1316,1,0,1,494,13,86,255,92.3381,167.304,0,35.2433,62.8455,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,389.5,1304,1,0,1,214,9,88,255,28.486,51.9579,0,2.63698,3.91357,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1536,1289.5,1,0,1,587,15,88,255,44.1295,80.1959,0,11.3795,19.834,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,316.2,1283.1,1,0,1,563,14,86,255,30.9574,56.3748,0,3.24478,5.02742,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,741.5,1276.5,1,0,1,527,13,88,255,90.334,163.681,0,34.8142,62.0577,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,792,1268,1,0,1,188,8,86,255,53.766,97.6543,0,16.7709,29.5013,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,517.5,1243,1,0,1,501,13,88,255,30.1916,55.01,0,3.5105,5.55723,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,806,1227,1,0,1,612,15,86,255,104.812,189.815,0,34.3739,61.2319,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,165.5,1216,1,0,1,600,14,86,255,102.808,186.22,0,34.4102,61.2768,1, "2021-07-07 [오후 1:21:00]: no comment"
